1901/0   -17.720781604308513
1901/1   -28.608536706349284
1901/2   -7.934046910430908
1901/3   -16.4932305839003
1901/4   -2.1748632369615564
1901/5   15.953708191609934
1901/6   20.893504109977187
1901/7   21.61748370181408
1901/8   21.315442885487485
1901/9   17.074116354875187
1901/10   -6.236087726757461
1901/11   -9.483026502267634
1902/0   -16.261597930839073
1902/1   -25.167720379818633
1902/2   -14.340169359410453
1902/3   -11.540679563492176
1902/4   10.462891865079257
1902/5   11.851157171201734
1902/6   10.376667375283475
1902/7   16.38534084467105
1902/8   6.62411635487517
1902/9   7.175136763038438
1902/10   -4.148842828798337
1902/11   -13.16516935941057
1903/0   -21.537108134920757
1903/1   -30.736087726757447
1903/2   -23.339659155328874
1903/3   -5.359557114512583
1903/4   6.104218395691575
1903/5   17.34197349773241
1903/6   17.494014314058774
1903/7   27.859830640589465
1903/8   9.582789824262917
1903/9   9.206259212018068
1903/10   -9.891699971655413
1903/11   -4.149863236961508
1904/0   -4.137108134920638
1904/1   -19.179965277777853
1904/2   -12.579455073696252
1904/3   -14.657516298186025
1904/4   1.739932681405847
1904/5   6.119014314058873
1904/6   11.490953089569103
1904/7   14.987891865079334
1904/8   15.677687783446615
1904/9   10.89911635487519
1904/10   -12.485577522675825
1904/11   -10.698842828798348
1905/0   -21.686597930839028
1905/1   -33.37945507369625
1905/2   -17.651904053288064
1905/3   -16.432006094104352
1905/4   -0.20241425736965368
1905/5   5.762381660997704
1905/6   15.80013676303841
1905/7   27.1542183956915
1905/8   24.456259212018026
1905/9   20.309830640589524
1905/10   1.2889122732425164
1905/11   -12.726904053288038
1906/0   -18.671291808390123
1906/1   -27.101904053288052
1906/2   -16.888638747165615
1906/3   -13.99169997165545
1906/4   5.059320436507917
1906/5   18.905749007936436
1906/6   17.31952451814054
1906/7   21.079728599773233
1906/8   22.07258574263024
1906/9   4.574116354875244
1906/10   -3.0723122165533283
1906/11   -9.562108134920692
1907/0   -19.577924461451275
1907/1   -24.462618339002347
1907/2   -23.13404691043094
1907/3   -7.38608772675741
1907/4   -3.1855775226757856
1907/5   4.5475857426303605
1907/6   9.00013676303847
1907/7   6.4674837018139755
1907/8   4.740442885487468
1907/9   8.433300028344519
1907/10   -9.972312216553462
1907/11   -10.008536706349304
1908/0   -21.422822420634986
1908/1   -23.33557752267582
1908/2   -21.143740787981926
1908/3   -11.9932305839003
1908/4   -4.751393849206451
1908/5   8.010340844671191
1908/6   15.023095946711905
1908/7   27.244014314058816
1908/8   17.33534084467115
1908/9   0.009830640589470363
1908/10   -8.977414257369759
1908/11   -4.457006094104472
1909/0   -16.154965277777862
1909/1   -24.61925099206357
1909/2   -16.69527140022683
1909/3   -12.740679563492122
1909/4   -0.6937407879818949
1909/5   13.307789824262969
1909/6   19.52615717120183
1909/7   30.785851048752804
1909/8   20.745034722222087
1909/9   12.769014314058737
1909/10   -2.9886387471656235
1909/11   -5.976393849206389
1910/0   -7.734046910430976
1910/1   -22.67792446145134
1910/2   -16.21159793083912
1910/3   -15.626393849206423
1910/4   9.274116354875133
1910/5   18.394014314058964
1910/6   21.578197987528213
1910/7   24.484320436507872
1910/8   20.65574900793645
1910/9   5.679728599773213
1910/10   -3.919761196145245
1910/11   -7.656495890022768
1911/0   -19.23047548185953
1911/1   -26.8340469104309
1911/2   -16.208536706349292
1911/3   -16.263128543084008
1911/4   4.977687783446669
1911/5   9.738402069160855
1911/6   6.102687783446569
1911/7   12.015953089569095
1911/8   12.014422477324118
1911/9   7.880749007936458
1911/10   -3.136087726757509
1911/11   -6.948332624716684
1912/0   -16.2626183390024
1912/1   -26.20751629818605
1912/2   -22.88047548185952
1912/3   -14.992210175737085
1912/4   -2.169250992063567
1912/5   6.3424837018139755
1912/6   15.733300028344615
1912/7   25.348095946711865
1912/8   11.948606150793509
1912/9   10.834320436507795
1912/10   -3.1498632369615365
1912/11   -10.717720379818687
1913/0   -16.56261833900237
1913/1   -27.24425099206357
1913/2   -17.286597930839093
1913/3   -13.602924461451309
1913/4   3.0215653344670557
1913/5   5.681769416099698
1913/6   16.581769416099647
1913/7   18.78585104875272
1913/8   9.411871456915975
1913/9   2.9812592120179886
1913/10   -4.008536706349375
1913/11   -10.945271400226844
1914/0   -19.591699971655416
1914/1   -28.09986323696151
1914/2   -15.553944869614611
1914/3   -14.549353032879921
1914/4   3.346565334467087
1914/5   9.379728599773173
1914/6   13.503708191609846
1914/7   14.023095946711948
1914/8   16.423606150793503
1914/9   7.765953089569038
1914/10   -2.5916999716554585
1914/11   -7.939659155328911
1915/0   -8.961597930839062
1915/1   -21.452414257369668
1915/2   -16.242720379818735
1915/3   -12.482006094104378
1915/4   3.8134020691609294
1915/5   16.60778982426301
1915/6   27.52819798752826
1915/7   24.257789824262986
1915/8   17.31901431405889
1915/9   16.142993905895622
1915/10   1.6026877834465694
1915/11   -4.977924461451366
1916/0   -19.316189767573775
1916/1   -23.138638747165572
1916/2   -15.227924461451323
1916/3   -8.770781604308453
1916/4   10.87360615079362
1916/5   13.835340844671137
1916/6   22.72921839569149
1916/7   32.83891227324257
1916/8   25.184830640589425
1916/9   15.11442247732414
1916/10   10.593504109977232
1916/11   -0.5962918083901201
1917/0   -9.921802012471744
1917/1   -26.19323058390033
1917/2   -16.39067956349217
1917/3   -15.861087726757432
1917/4   -4.081495890022808
1917/5   5.553197987528264
1917/6   14.14758574263027
1917/7   35.092993905895625
1917/8   26.970034722222138
1917/9   18.35625921201803
1917/10   -5.735577522675825
1917/11   -10.087618339002347
1918/0   -14.5263938492065
